seg_id_nat,year,month,experiment,n,ANN,RGCN,RGCN_ptrn,RNN,seg
2027,2012,7,d100,1,1.913531494,0.74542923,3.7195961,3.798655701,a264
2027,2012,8,d100,1,1.144959641,0.376277161,2.8223526,2.136016083,a265
2027,2013,7,d100,1,1.206880875,0.353035278,3.419189758,2.841766663,a266
2027,2013,8,d100,1,1.208706589,0.37663147,2.123991699,1.460444183,a267
2027,2014,6,d100,1,0.571763153,0.938893433,1.952828522,0.681935425,a268
2027,2014,7,d100,1,0.576917038,0.396750793,2.429831848,1.955233917,a269
2027,2014,8,d100,1,1.943008423,1.819484711,3.296461105,3.150444031,a270
2027,2015,6,d100,1,0.437452927,0.86359848,3.801334991,2.105591431,a271
2027,2015,7,d100,1,0.352180405,0.1458358,2.327104492,1.163160248,a272
2027,2016,7,d100,1,0.438444214,0.029203339,2.179182129,1.386510925,a273
2027,2016,8,d100,1,1.379381714,0.831459579,3.1928125,2.8160215,a274
2030,2005,6,d100,1,2.033141251,1.788298721,1.222313995,2.356083984,a275
2030,2005,8,d100,1,0.063550262,0.799346237,0.350671082,0.595105438,a276
2030,2006,6,d100,1,3.104442978,2.010273361,2.870308304,3.16232338,a277
2030,2006,7,d100,1,1.36731842,1.587712555,0.648400574,2.505120544,a278
2030,2006,8,d100,1,1.032761002,1.708223724,2.070665741,1.972208405,a279
2030,2007,7,d100,1,2.047257309,1.821650391,2.036215668,2.2602948,a280
2030,2007,8,d100,1,2.305280457,1.971742401,1.032628784,2.712514648,a281
2030,2008,6,d100,1,2.129332886,1.410130844,0.75302063,0.852408752,a282
2030,2008,7,d100,1,0.980068893,0.593691559,0.629856796,0.165965347,a283
2030,2008,8,d100,1,0.804382095,0.175138245,0.171571503,0.323796997,a284
2030,2009,6,d100,1,2.001901169,0.289314728,0.862247925,0.401946564,a285
2030,2009,7,d100,1,1.768940964,1.011391678,0.024147949,1.605437317,a286
2030,2009,8,d100,1,3.08833107,2.814205017,2.542037811,3.337367859,a287
2030,2010,6,d100,1,2.762299271,1.967808456,1.06154892,1.427069397,a288
2030,2010,7,d100,1,0.877177505,1.297910004,0.673001556,0.695896835,a289
2030,2010,8,d100,1,1.783818359,1.447692032,0.928229446,2.072201843,a290
2030,2011,6,d100,1,1.693893814,1.551592255,0.511280441,0.517996216,a291
2030,2011,7,d100,1,0.836944656,0.800279694,0.113409119,0.07802002,a292
2030,2011,8,d100,2,0.209779865,1.464602877,1.620258767,0.814380282,a293
2030,2012,6,d100,1,0.976795425,0.016132584,0.108403931,0.116754303,a294
2030,2012,7,d100,1,0.189644241,1.364927673,0.87568512,0.605527496,a295
2030,2012,8,d100,1,0.106905136,0.057136383,1.787841644,0.062927094,a296
2030,2013,6,d100,1,2.662615051,0.96215271,1.329105606,0.970461121,a297
2030,2013,7,d100,1,1.730696564,1.683133011,2.266535645,2.519110565,a298
2030,2013,8,d100,1,1.483421707,2.257692719,2.28885498,2.231325531,a299
2030,2014,6,d100,1,1.263607178,1.62878624,0.443752441,1.918605957,a300
2030,2014,7,d100,1,2.223748703,1.609271545,1.233726044,2.390571136,a301
2030,2014,8,d100,2,1.568506549,1.03602575,0.684841458,1.364198776,a302
2030,2015,6,d100,1,1.376310425,0.009931488,1.225172119,0.194408493,a303
2030,2015,7,d100,1,3.646285019,2.9614534,1.90285965,3.592720947,a304
2030,2015,8,d100,1,0.786038895,0.629605789,0.269262772,1.310142059,a305
2030,2016,6,d100,1,3.206660309,2.393862762,2.202202835,2.798911133,a306
2030,2016,7,d100,1,2.609554977,2.048695297,1.702116699,2.782807083,a307
2030,2016,8,d100,2,1.310437486,1.385587692,0.976385842,1.512170078,a308
2031,2005,6,d100,1,3.199913712,2.290878983,2.41711113,1.538691254,a309
2031,2005,8,d100,1,1.054507523,0.34288147,0.720164566,2.364007263,a310
2031,2006,6,d100,1,2.339219589,0.667384644,0.844979782,1.101184387,a311
2031,2006,7,d100,1,0.245499191,0.629368362,0.934757767,0.64158493,a312
2031,2006,8,d100,1,0.68324295,0.999050293,1.190330658,1.276662674,a313
2031,2007,7,d100,1,1.864753189,1.050609055,1.462663116,0.021681366,a314
2031,2007,8,d100,1,1.632792511,1.158041992,1.731759109,0.024397888,a315
2031,2008,6,d100,1,2.045034409,0.370262146,0.593235016,0.07960701,a316
2031,2008,7,d100,1,0.757418976,0.394442902,0.491788254,0.870056763,a317
2031,2008,8,d100,1,1.388696594,0.743120117,1.29997818,0.067960815,a318
2031,2009,6,d100,1,2.577228165,0.364168549,0.169372177,0.242230988,a319
2031,2009,7,d100,1,1.724009171,0.468464508,0.709770813,0.052558289,a320
2031,2009,8,d100,1,2.476341858,2.138739243,2.861115112,1.05006279,a321
2031,2010,6,d100,1,2.938311691,1.782900925,1.349423523,0.426091309,a322
2031,2010,7,d100,1,0.686101685,0.567554245,0.747689972,2.449365845,a323
2031,2011,7,d100,1,1.491641159,0.846446152,1.068738098,0.917286758,a324
2031,2012,7,d100,1,1.01105217,0.425618134,0.934565582,2.405055084,a325
2031,2013,7,d100,1,1.087635422,0.626272583,0.821443939,0.109986877,a326
2031,2013,8,d100,1,1.366961746,2.09029129,2.117221146,1.036168365,a327
2031,2014,6,d100,1,0.641155853,0.2664534,0.313587799,0.166945114,a328
2031,2014,7,d100,1,1.88939888,0.734115906,1.027015991,0.059688263,a329
2031,2014,8,d100,1,1.41237114,0.387659531,0.95674942,0.641793747,a330
2031,2015,6,d100,1,0.067928619,1.740351028,1.50768692,2.428951569,a331
2031,2015,7,d100,1,1.796871948,0.872605133,0.740860748,0.268219757,a332
2031,2016,7,d100,1,1.456981277,0.522391891,1.501397705,0.090473557,a333
2031,2016,8,d100,2,3.331659845,3.540905315,3.116336289,4.239627744,a334
2033,2005,6,d100,1,2.819231339,2.838184662,1.014108963,1.676613159,a335
2033,2005,8,d100,1,0.97128891,0.772901764,1.205697784,1.767448196,a336
2033,2006,6,d100,1,2.753809662,1.496689529,1.265555115,1.763560028,a337
2033,2006,7,d100,1,1.618583603,1.585584564,0.499792023,0.702886505,a338
2033,2006,8,d100,1,1.630563889,1.84491745,0.738903198,1.051044312,a339
2033,2007,7,d100,1,2.893113174,2.279694595,1.717955627,0.760199585,a340
2033,2007,8,d100,1,2.3979319,1.534225311,0.172794189,0.277750168,a341
2033,2008,6,d100,1,3.037096939,1.699542007,1.023817978,1.001660309,a342
2033,2008,7,d100,1,3.12487114,2.077422028,1.164547806,0.844839935,a343
2033,2008,8,d100,1,3.251534348,1.788063889,1.354349976,0.82581604,a344
2033,2009,6,d100,1,3.60730629,0.923767853,0.739826965,1.400597382,a345
2033,2009,7,d100,1,3.257258911,1.746718903,1.443704147,1.328475494,a346
2033,2009,8,d100,1,3.545511246,2.817775726,1.963209152,1.39017868,a347
2033,2010,6,d100,1,2.590008926,1.778292847,1.186644745,0.331116486,a348
2033,2010,7,d100,1,1.440640945,1.490428467,1.351962585,1.394539337,a349
2033,2010,8,d100,1,2.269866714,1.245744476,0.781354675,0.336641083,a350
2033,2011,6,d100,1,1.378793106,1.464631424,1.281764374,1.749165192,a351
2033,2011,7,d100,1,2.400269852,1.746140823,0.989478455,0.085675583,a352
2033,2011,8,d100,2,0.427476296,1.856485187,2.030449332,2.140016099,a353
2033,2012,6,d100,1,1.123334198,0.067932816,0.528933258,0.233792038,a354
2033,2012,7,d100,1,0.779124374,0.983323212,0.618128662,1.883856659,a355
2033,2012,8,d100,1,0.941002579,0.109928818,0.870686798,1.571923523,a356
2033,2013,6,d100,1,3.447053909,1.409248352,1.37330246,0.21138382,a357
2033,2013,7,d100,1,1.50995079,1.534645233,0.334419403,0.183612671,a358
2033,2013,8,d100,1,1.348185043,2.726505737,1.369081955,1.291382294,a359
2033,2014,6,d100,1,0.73528801,0.649409637,0.212944641,0.358401642,a360
2033,2014,7,d100,1,1.196033859,0.259367371,0.134460068,1.023141479,a361
2033,2014,8,d100,2,1.425350488,0.844170152,1.779121538,0.599137205,a362
2033,2015,6,d100,1,0.624195938,0.144856567,1.956953888,1.583962555,a363
2033,2015,7,d100,1,1.899211578,1.103110962,0.177356415,0.121177368,a364
2033,2015,8,d100,1,1.364465408,0.640731506,0.551349945,1.087227173,a365
2033,2016,6,d100,1,1.571607437,0.91882309,1.158355865,0.835884247,a366
2033,2016,7,d100,1,2.410327225,1.121472626,0.313109665,0.275195389,a367
2033,2016,8,d100,3,1.606769368,2.106443661,2.3206892,2.582467672,a368
2034,2005,6,d100,1,3.296918945,3.764160233,1.907362061,2.563802795,a369
2034,2005,8,d100,1,0.151809921,1.412092438,0.66530777,1.417852173,a370
2034,2006,6,d100,1,2.425511322,1.943436584,0.120900116,2.025847397,a371
2034,2006,7,d100,1,0.247861481,1.694120026,0.309215927,0.41098938,a372
2034,2006,8,d100,1,0.252936478,1.695832367,0.04741394,1.398699646,a373
2034,2007,7,d100,1,1.69639946,2.852245102,1.162391434,0.599416504,a374
2034,2007,8,d100,1,1.636074371,2.590450592,0.806408234,0.277586288,a375
2034,2008,6,d100,1,2.579548264,2.229193115,0.576094055,1.604090118,a376
2034,2008,7,d100,1,1.337119141,2.261523285,0.661814728,0.757962265,a377
2034,2008,8,d100,1,1.45595047,2.092264862,0.526747437,0.337776871,a378
2034,2009,6,d100,1,3.540367355,1.749569168,0.702406158,2.13900589,a379
2034,2009,7,d100,1,2.195063553,2.272469482,0.912583313,1.500588379,a380
2034,2009,8,d100,1,2.151612778,3.413192291,1.744990845,1.593286057,a381
2034,2010,6,d100,1,2.216743393,3.035959167,0.37135498,0.478725357,a382
2034,2010,7,d100,1,0.488213882,2.161296234,0.576428757,1.059425964,a383
2034,2011,7,d100,1,1.112699432,2.288328094,0.576570435,0.15915863,a384
2034,2012,7,d100,1,0.539896622,1.050734863,1.05264534,1.958161011,a385
2034,2013,7,d100,1,1.328935623,2.871181488,0.575675964,0.488218307,a386
2034,2013,8,d100,1,1.749291153,2.948626251,0.988642426,2.129505844,a387
2034,2014,6,d100,1,1.751997604,1.861820831,0.068749084,1.55676712,a388
2034,2014,7,d100,1,1.780418549,2.741066132,0.762855682,0.814607773,a389
2034,2014,8,d100,1,1.0774543,1.717486115,0.030474396,0.09795639,a390
2034,2015,6,d100,1,0.477289429,0.143572083,1.752013931,0.660062561,a391
2034,2015,7,d100,1,1.64654686,2.410762329,0.207511444,1.067040939,a392
2034,2016,7,d100,1,1.4401194,2.215361252,0.900189056,0.846968307,a393
2034,2016,8,d100,1,0.224195709,1.248407593,0.691552887,0.924632797,a394
2035,2016,8,d100,1,4.29502037,4.673314362,6.278779297,5.812909393,a395
2036,2005,6,d100,2,0.982742689,2.064059931,1.438955608,1.647078882,a396
2036,2005,8,d100,2,1.844655899,1.818756606,1.37421996,1.578032965,a397
2036,2006,6,d100,2,1.401414136,0.760001701,1.63242691,1.433980746,a398
2036,2006,7,d100,2,1.070241512,1.06279158,0.579226837,1.303712782,a399
2036,2006,8,d100,2,1.57594983,2.317320234,1.533677379,2.117686285,a400
2036,2007,7,d100,1,2.464306259,3.509458923,2.179071808,3.210277939,a401
2036,2007,8,d100,1,0.781215286,1.351850128,1.378488922,1.356004333,a402
2036,2008,6,d100,1,1.839965363,1.82644989,0.633777161,1.453322906,a403
2036,2008,7,d100,1,1.565725327,1.668394089,0.706066132,1.544975281,a404
2036,2008,8,d100,1,2.097937469,2.151734238,1.256749039,2.495980148,a405
2036,2009,6,d100,1,2.558851547,1.868545837,0.834339447,1.35307724,a406
2036,2009,7,d100,1,1.571303024,1.762535706,1.179505005,1.734100952,a407
2036,2009,8,d100,1,1.351448746,2.290320129,0.971972198,1.82064888,a408
2036,2010,6,d100,1,1.919443283,2.381616745,0.660545502,1.715185318,a409
2036,2010,7,d100,1,1.024908371,2.676718063,1.019222565,1.20873291,a410
2036,2010,8,d100,1,0.387651138,0.856389694,0.102615051,1.297195129,a411
2036,2011,6,d100,1,0.070345993,1.470673676,1.637785797,0.547663574,a412
2036,2011,7,d100,1,1.703162155,2.556084595,1.214638672,1.869584045,a413
2036,2011,8,d100,2,2.235097648,0.519963683,1.368775052,1.145466281,a414
2036,2012,6,d100,1,1.97858551,2.06102684,2.173005371,1.512814789,a415
2036,2012,7,d100,1,0.80563942,2.132644806,0.196014557,1.442646179,a416
2036,2012,8,d100,1,1.224036026,0.040526581,1.027584839,0.065365601,a417
2036,2013,6,d100,1,1.140914764,1.298950043,1.190752182,0.697975006,a418
2036,2013,7,d100,1,0.94450737,1.727523575,1.152849426,1.67847229,a419
2036,2013,8,d100,1,0.094748917,1.395000992,1.302998123,1.190298615,a420
2036,2014,6,d100,1,0.117738876,0.565712128,0.476446304,1.011301193,a421
2036,2014,7,d100,1,1.550334854,1.984109802,0.491868896,1.788164063,a422
2036,2014,8,d100,2,1.582232299,0.586877006,0.578967333,0.930255981,a423
2036,2015,6,d100,1,0.216025162,0.888588715,0.576601791,0.798937607,a424
2036,2015,7,d100,1,0.946202011,1.262152405,0.021603317,0.430021973,a425
2036,2015,8,d100,1,0.458639603,0.050579529,1.31335495,0.328238983,a426
2036,2016,6,d100,1,0.309751053,0.653073807,0.252170105,0.261048813,a427
2036,2016,7,d100,1,1.29090065,1.404305878,0.49525589,1.46828598,a428
2036,2016,8,d100,2,0.441910889,0.52166586,1.462599977,0.724042923,a429
2037,2005,6,d100,30,0.682735776,0.500765938,0.699272618,0.757453262,a430
2037,2005,7,d100,27,0.80037723,0.59575805,0.893714328,1.229430828,a431
2037,2005,8,d100,31,0.857472934,0.708873401,1.2348546,1.297098436,a432
2037,2006,6,d100,28,1.004127691,0.744319911,0.832987753,1.11992663,a433
2037,2006,7,d100,31,0.584165698,0.680706273,0.813468205,1.641818506,a434
2037,2006,8,d100,31,0.737824276,0.401139929,0.948223014,1.106644787,a435
2037,2007,6,d100,30,0.764100496,0.462144878,0.700532831,1.534484744,a436
2037,2007,7,d100,31,0.638302743,0.463376472,0.976803261,1.358623798,a437
2037,2007,8,d100,31,0.560910051,0.374549028,0.874367726,0.954225123,a438
2037,2008,6,d100,27,0.863174755,0.497347868,0.494832371,0.759303982,a439
2037,2008,7,d100,31,0.832518892,0.631790031,0.709658678,0.975665363,a440
2037,2008,8,d100,31,0.619263115,0.349095046,0.744558858,0.85062047,a441
2037,2009,6,d100,28,0.631803883,0.47248424,0.709906787,0.969336507,a442
2037,2009,7,d100,31,0.707402317,0.471076259,0.779550993,0.890896206,a443
2037,2009,8,d100,31,0.956889983,0.566219757,0.677340223,1.334589812,a444
2037,2010,6,d100,30,0.725781851,0.426449747,0.788295861,1.099955227,a445
2037,2010,7,d100,31,0.967047657,0.676544638,1.027682636,1.142296117,a446
2037,2010,8,d100,31,0.738591301,0.466831891,0.87335659,1.075681529,a447
2037,2011,6,d100,30,0.629827096,0.471955202,0.662789356,1.450741948,a448
2037,2011,7,d100,31,1.254793816,0.812034119,0.963374178,1.071482128,a449
2037,2011,8,d100,31,1.105339856,0.856653218,0.992997901,1.133507277,a450
2037,2012,6,d100,30,0.81807797,0.395203413,0.687108372,0.986327174,a451
2037,2012,7,d100,31,0.985191247,0.555226459,0.901287219,0.800783407,a452
2037,2012,8,d100,31,0.508372697,0.309670829,0.618258227,0.557395326,a453
2037,2013,6,d100,30,0.816085215,0.721316156,0.584073409,0.779779118,a454
2037,2013,7,d100,31,0.707319646,0.592900561,0.818122419,0.96669835,a455
2037,2013,8,d100,31,0.602736675,0.707983023,0.967706616,0.98625794,a456
2037,2014,6,d100,30,0.626599184,0.412792298,0.542029873,1.186465206,a457
2037,2014,7,d100,31,0.63143606,0.32681378,0.712614312,1.230571001,a458
2037,2014,8,d100,31,0.663821209,0.528547374,0.988660872,1.234736028,a459
2037,2015,6,d100,30,0.969646549,0.657879096,0.56770499,1.048938468,a460
2037,2015,7,d100,31,1.022625219,0.734293432,0.430892989,0.485668237,a461
2037,2015,8,d100,31,0.737340838,0.417645588,0.455450827,0.805057756,a462
2037,2016,6,d100,27,1.06619955,0.7527881,0.686431609,0.818231628,a463
2037,2016,7,d100,30,0.784656428,0.586660127,0.972115272,0.865997665,a464
2037,2016,8,d100,31,1.106424216,0.774552032,0.535046876,0.648254667,a465
2040,2016,7,d100,1,2.892348633,1.845836029,3.038880692,4.564080582,a466
2040,2016,8,d100,2,3.084654713,1.904512275,3.342125483,4.532568018,a467
2044,2005,6,d100,1,0.98110405,1.185630951,0.3551828,1.827022705,a468
2044,2005,8,d100,1,0.05536377,0.848509674,0.686751251,0.885485535,a469
2044,2006,6,d100,1,0.905542374,1.252902985,0.821271896,2.596160889,a470
2044,2006,7,d100,1,0.08299469,1.026518097,0.109308014,3.009935608,a471
2044,2006,8,d100,1,1.50766777,1.989492645,2.112406006,2.428602448,a472
2044,2007,7,d100,1,1.121871414,1.091062012,0.668635788,3.224719467,a473
2044,2007,8,d100,1,1.812496262,1.820465164,1.22233017,2.655012207,a474
2044,2008,6,d100,1,0.788574753,1.664694366,0.994482574,1.763159332,a475
2044,2008,7,d100,1,1.364726181,1.766068573,1.530369873,2.719945068,a476
2044,2008,8,d100,1,1.91557991,1.674491043,1.426926727,2.576665039,a477
2044,2009,6,d100,1,2.078761215,1.130486603,1.032837982,2.742877121,a478
2044,2009,7,d100,1,1.0584478,0.454316101,0.799271545,0.134444275,a479
2044,2009,8,d100,1,1.030499878,2.076722565,1.608298721,3.11432785,a480
2044,2010,6,d100,1,2.722897568,2.802374878,1.490111389,3.373770752,a481
2044,2010,7,d100,1,1.633237991,2.140667114,2.203067932,2.362875137,a482
2044,2011,7,d100,1,0.360899124,0.004215393,0.168302689,0.814075317,a483
2044,2012,7,d100,1,0.733483353,1.312426605,0.847209015,1.142331161,a484
2044,2013,7,d100,1,0.270522232,0.898190613,0.563170319,1.333443756,a485
2044,2013,8,d100,1,0.298710175,1.22454422,0.798564606,2.01814621,a486
2044,2014,6,d100,1,0.036423264,0.854863586,0.507012787,1.685353699,a487
2044,2014,7,d100,1,1.207493515,1.096407623,0.52997467,2.4144561,a488
2044,2014,8,d100,1,1.412340622,1.494022827,1.087393265,2.47206543,a489
2044,2015,6,d100,1,0.502491531,0.332569656,1.27978569,0.694823685,a490
2044,2015,7,d100,1,0.361386948,0.364627533,0.307030029,1.282508545,a491
2044,2016,7,d100,1,1.39729538,1.629042053,1.677734756,2.57792511,a492
2044,2016,8,d100,1,0.636158905,0.758397064,0.159951172,1.051781616,a493
2046,2005,6,d100,1,0.405329895,0.0539711,0.631798935,0.889121246,a494
2046,2005,8,d100,1,3.799838791,2.007333527,1.331640015,1.925744781,a495
2046,2006,6,d100,1,0.079460526,0.898282623,1.407771683,0.210874176,a496
2046,2006,7,d100,1,1.304731216,0.634500351,1.22640213,0.149051514,a497
2046,2006,8,d100,1,2.479900284,1.053346558,0.529440002,0.401639862,a498
2046,2007,6,d100,27,1.536290714,1.203164334,1.584562873,1.174493163,a499
2046,2007,7,d100,31,2.039841278,1.355233949,1.113163644,1.166020577,a500
2046,2007,8,d100,31,2.335938861,1.36260609,0.934547146,1.444556828,a501
2046,2008,6,d100,30,2.137618814,1.781736186,1.792477168,2.098894307,a502
2046,2008,7,d100,31,2.682327835,2.097466699,1.388384577,1.590917445,a503
2046,2008,8,d100,31,2.049723804,1.223120995,1.008016182,1.425755925,a504
2046,2009,6,d100,30,0.919717666,0.908708685,1.406623407,1.318451231,a505
2046,2009,7,d100,31,1.906524753,1.213480475,1.525221343,1.958750319,a506
2046,2009,8,d100,31,2.0216969,1.189224812,1.162740903,1.064625965,a507
2046,2010,6,d100,30,1.955226182,1.73693663,1.391125402,1.566821072,a508
2046,2010,7,d100,31,3.02256555,2.238370935,1.446355382,1.509861169,a509
2046,2010,8,d100,31,2.485722109,1.470224956,1.088481729,1.277224564,a510
2046,2011,6,d100,29,1.596368632,1.352443082,1.508188086,1.283588109,a511
2046,2011,7,d100,31,3.151523654,2.506813424,1.472871191,1.909014174,a512
2046,2011,8,d100,31,2.420536732,1.732550864,1.546997472,1.370841117,a513
2046,2012,6,d100,29,1.707719111,1.838007567,1.710957014,1.628402899,a514
2046,2012,7,d100,30,2.741042075,2.268751784,1.399463736,1.676430411,a515
2046,2012,8,d100,29,2.565709569,1.653942589,1.025583859,1.637823466,a516
2046,2013,6,d100,29,1.336623801,1.784980137,1.992622111,1.430305322,a517
2046,2013,7,d100,31,2.378764427,1.470603064,1.045459609,1.289493741,a518
2046,2013,8,d100,31,1.087110731,0.547556019,0.422382029,0.945164293,a519
2046,2014,6,d100,30,1.160910849,0.890375097,1.625021285,1.207385595,a520
2046,2014,7,d100,31,2.102644863,1.303083235,1.017750031,1.273168553,a521
2046,2014,8,d100,31,1.54828921,0.558969117,0.79369456,1.194594422,a522
2046,2015,6,d100,30,2.03331317,1.965063304,1.93438109,1.592718143,a523
2046,2015,7,d100,31,2.6866818,2.016350334,1.828501776,2.124687711,a524
2046,2015,8,d100,31,2.507994006,1.468499006,1.198054472,1.77332803,a525
2046,2016,6,d100,30,2.035561024,1.943420202,2.114181833,2.407532448,a526
2046,2016,7,d100,31,2.828085422,2.250078022,1.405624756,1.845954136,a527
2046,2016,8,d100,31,3.381342909,2.277928075,1.734137811,2.182012913,a528
